#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Aufnahmedatum;BHD (cm);Schaftlänge (m);Längenklasse;Stärkenklasse;Position Sortimentsbasis am Stamm [m];Länge (m);Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Reststück Unten OR [m3];Volumen RestStück Oben OR [m3];Wert [CHF];
608;122;Fichte;0;Fichte_2_122;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
609;122;Fichte;0;Fichte_2_122;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
610;122;Fichte;0;Fichte_2_122;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;122;Fichte;0;Fichte_2_122;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);122;Fichte;0;Fichte_2_122;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
611;123;Fichte;0;Fichte_3_123;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
612;123;Fichte;0;Fichte_3_123;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
613;123;Fichte;0;Fichte_3_123;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
614;123;Fichte;0;Fichte_3_123;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
615;123;Fichte;0;Fichte_3_123;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;123;Fichte;0;Fichte_3_123;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);123;Fichte;0;Fichte_3_123;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
616;124;Tanne;1;Tanne_1_124;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
617;124;Tanne;1;Tanne_1_124;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
618;124;Tanne;1;Tanne_1_124;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
619;124;Tanne;1;Tanne_1_124;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
620;124;Tanne;1;Tanne_1_124;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;124;Tanne;1;Tanne_1_124;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);124;Tanne;1;Tanne_1_124;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
621;125;Tanne;1;Tanne_2_125;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
622;125;Tanne;1;Tanne_2_125;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
623;125;Tanne;1;Tanne_2_125;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
624;125;Tanne;1;Tanne_2_125;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
625;125;Tanne;1;Tanne_2_125;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;125;Tanne;1;Tanne_2_125;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);125;Tanne;1;Tanne_2_125;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
626;126;Fichte;0;Fichte_1_126;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
627;126;Fichte;0;Fichte_1_126;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
628;126;Fichte;0;Fichte_1_126;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
629;126;Fichte;0;Fichte_1_126;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
630;126;Fichte;0;Fichte_1_126;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;126;Fichte;0;Fichte_1_126;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);126;Fichte;0;Fichte_1_126;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
631;127;Fichte;0;Fichte_2_127;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
632;127;Fichte;0;Fichte_2_127;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
633;127;Fichte;0;Fichte_2_127;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
634;127;Fichte;0;Fichte_2_127;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
635;127;Fichte;0;Fichte_2_127;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;127;Fichte;0;Fichte_2_127;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);127;Fichte;0;Fichte_2_127;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
636;128;Fichte;0;Fichte_3_128;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
637;128;Fichte;0;Fichte_3_128;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
638;128;Fichte;0;Fichte_3_128;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
639;128;Fichte;0;Fichte_3_128;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
640;128;Fichte;0;Fichte_3_128;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;128;Fichte;0;Fichte_3_128;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);128;Fichte;0;Fichte_3_128;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
641;129;Tanne;1;Tanne_1_129;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
642;129;Tanne;1;Tanne_1_129;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
643;129;Tanne;1;Tanne_1_129;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
644;129;Tanne;1;Tanne_1_129;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
645;129;Tanne;1;Tanne_1_129;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;129;Tanne;1;Tanne_1_129;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);129;Tanne;1;Tanne_1_129;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
646;130;Tanne;1;Tanne_2_130;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
647;130;Tanne;1;Tanne_2_130;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
648;130;Tanne;1;Tanne_2_130;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
649;130;Tanne;1;Tanne_2_130;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
650;130;Tanne;1;Tanne_2_130;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;130;Tanne;1;Tanne_2_130;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);130;Tanne;1;Tanne_2_130;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
651;131;Fichte;0;Fichte_1_131;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
652;131;Fichte;0;Fichte_1_131;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
653;131;Fichte;0;Fichte_1_131;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
654;131;Fichte;0;Fichte_1_131;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
655;131;Fichte;0;Fichte_1_131;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;131;Fichte;0;Fichte_1_131;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);131;Fichte;0;Fichte_1_131;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
656;132;Fichte;0;Fichte_2_132;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
657;132;Fichte;0;Fichte_2_132;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
658;132;Fichte;0;Fichte_2_132;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
659;132;Fichte;0;Fichte_2_132;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
660;132;Fichte;0;Fichte_2_132;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;132;Fichte;0;Fichte_2_132;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);132;Fichte;0;Fichte_2_132;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
661;133;Fichte;0;Fichte_3_133;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
662;133;Fichte;0;Fichte_3_133;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
663;133;Fichte;0;Fichte_3_133;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
664;133;Fichte;0;Fichte_3_133;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
665;133;Fichte;0;Fichte_3_133;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;133;Fichte;0;Fichte_3_133;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);133;Fichte;0;Fichte_3_133;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
666;134;Tanne;1;Tanne_1_134;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
667;134;Tanne;1;Tanne_1_134;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
668;134;Tanne;1;Tanne_1_134;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
669;134;Tanne;1;Tanne_1_134;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
670;134;Tanne;1;Tanne_1_134;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;134;Tanne;1;Tanne_1_134;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);134;Tanne;1;Tanne_1_134;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
671;135;Tanne;1;Tanne_2_135;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
672;135;Tanne;1;Tanne_2_135;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
673;135;Tanne;1;Tanne_2_135;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
674;135;Tanne;1;Tanne_2_135;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
675;135;Tanne;1;Tanne_2_135;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;135;Tanne;1;Tanne_2_135;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);135;Tanne;1;Tanne_2_135;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
676;136;Fichte;0;Fichte_1_136;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
677;136;Fichte;0;Fichte_1_136;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
678;136;Fichte;0;Fichte_1_136;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
679;136;Fichte;0;Fichte_1_136;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
680;136;Fichte;0;Fichte_1_136;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;136;Fichte;0;Fichte_1_136;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);136;Fichte;0;Fichte_1_136;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
681;137;Fichte;0;Fichte_2_137;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
682;137;Fichte;0;Fichte_2_137;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
683;137;Fichte;0;Fichte_2_137;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
684;137;Fichte;0;Fichte_2_137;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
685;137;Fichte;0;Fichte_2_137;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;137;Fichte;0;Fichte_2_137;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);137;Fichte;0;Fichte_2_137;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
686;138;Fichte;0;Fichte_3_138;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
687;138;Fichte;0;Fichte_3_138;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
688;138;Fichte;0;Fichte_3_138;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
689;138;Fichte;0;Fichte_3_138;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
690;138;Fichte;0;Fichte_3_138;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;138;Fichte;0;Fichte_3_138;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);138;Fichte;0;Fichte_3_138;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
691;139;Tanne;1;Tanne_1_139;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
692;139;Tanne;1;Tanne_1_139;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
693;139;Tanne;1;Tanne_1_139;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
694;139;Tanne;1;Tanne_1_139;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
695;139;Tanne;1;Tanne_1_139;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;139;Tanne;1;Tanne_1_139;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);139;Tanne;1;Tanne_1_139;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
696;140;Tanne;1;Tanne_2_140;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
697;140;Tanne;1;Tanne_2_140;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
698;140;Tanne;1;Tanne_2_140;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
699;140;Tanne;1;Tanne_2_140;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
700;140;Tanne;1;Tanne_2_140;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;140;Tanne;1;Tanne_2_140;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);140;Tanne;1;Tanne_2_140;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
701;141;Fichte;0;Fichte_1_141;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
702;141;Fichte;0;Fichte_1_141;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
703;141;Fichte;0;Fichte_1_141;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
704;141;Fichte;0;Fichte_1_141;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
705;141;Fichte;0;Fichte_1_141;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;141;Fichte;0;Fichte_1_141;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);141;Fichte;0;Fichte_1_141;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
706;142;Fichte;0;Fichte_2_142;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
707;142;Fichte;0;Fichte_2_142;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
708;142;Fichte;0;Fichte_2_142;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
709;142;Fichte;0;Fichte_2_142;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
710;142;Fichte;0;Fichte_2_142;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;142;Fichte;0;Fichte_2_142;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);142;Fichte;0;Fichte_2_142;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
711;143;Fichte;0;Fichte_3_143;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
712;143;Fichte;0;Fichte_3_143;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
713;143;Fichte;0;Fichte_3_143;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
714;143;Fichte;0;Fichte_3_143;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
715;143;Fichte;0;Fichte_3_143;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
#Rest;143;Fichte;0;Fichte_3_143;2012;32.0;29.0;;Rest:;0.0;0.6;0.0;;;0.0165;0.0179;;;;;
#Summe (ohne Rest);143;Fichte;0;Fichte_3_143;2012;32.0;29.0;;;;;;;;1.0807;1.2034;;;;136.3048;
#
716;144;Tanne;1;Tanne_1_144;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
717;144;Tanne;1;Tanne_1_144;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
718;144;Tanne;1;Tanne_1_144;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
719;144;Tanne;1;Tanne_1_144;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
720;144;Tanne;1;Tanne_1_144;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;144;Tanne;1;Tanne_1_144;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);144;Tanne;1;Tanne_1_144;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
721;145;Tanne;1;Tanne_2_145;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
722;145;Tanne;1;Tanne_2_145;2012;32.0;29.0;L1;1b;16.674;6.0;20.023;17.4505;14.0017;0.1435;0.1647;0.8399;0.0404;7.175;
723;145;Tanne;1;Tanne_2_145;2012;32.0;29.0;L1;2a;10.8;6.0;23.7246;21.9996;19.927;0.2281;0.2577;0.6139;0.179;31.9299;
724;145;Tanne;1;Tanne_2_145;2012;32.0;29.0;L1;2b;4.7;6.0;27.0582;25.3248;23.7778;0.3022;0.339;0.3032;0.4109;48.3563;
725;145;Tanne;1;Tanne_2_145;2012;32.0;29.0;L1;2b;0.1;4.5;31.8868;28.9955;27.1262;0.2971;0.3337;0.0;0.72;47.5425;
#Rest;145;Tanne;1;Tanne_2_145;2012;32.0;29.0;;Rest:;0.0;0.1;0.0;;;0.0;0.0;;;;;
#Summe (ohne Rest);145;Tanne;1;Tanne_2_145;2012;32.0;29.0;;;;;;;;1.1144;1.2599;;;;142.1788;
#
726;146;Fichte;0;Fichte_1_146;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
727;146;Fichte;0;Fichte_1_146;2012;32.0;29.0;L1;1b;15.2296;6.0;20.5474;17.6145;14.0017;0.1462;0.1675;0.7961;0.0464;7.3106;
728;146;Fichte;0;Fichte_1_146;2012;32.0;29.0;L1;2a;10.8;6.0;23.7068;21.7122;19.0954;0.2222;0.2489;0.6216;0.1439;31.1012;
729;146;Fichte;0;Fichte_1_146;2012;32.0;29.0;L1;2b;4.7;6.0;27.0869;25.342;23.7643;0.3026;0.3323;0.3106;0.3692;48.422;
730;146;Fichte;0;Fichte_1_146;2012;32.0;29.0;L1;2b;0.6;4.0;31.8145;28.9613;27.1588;0.2635;0.2872;0.0165;0.6786;42.1604;
